state,county,fips,year,population,pub_sup_1,pub_sup_2,pub_sup_3,pub_sup_4,pub_sup_5,pub_sup_6,pub_sup_7,pub_sup_8,pub_sup_9,pub_sup_10,pub_sup_11,pub_sup_12,dom_sup_1,dom_sup_2,dom_sup_3,dom_sup_4,dom_sup_5,dom_sup_6,dom_sup_7,dom_sup_8,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,irrigation_1,irrigation_2,irrigation_3,irrigation_4,irrigation_5,irrigation_6,irrigation_7,crop_1,crop_2,crop_3,crop_4,crop_5,crop_6,crop_7,golf_1,golf_2,golf_3,golf_4,golf_5,golf_6,golf_7,livestock_1,livestock_2,livestock_3,aqua_1,aqua_2,aqua_3,aqua_4,aqua_5,aqua_6,aqua_7,aqua_8,aqua_9,mining_1,mining_2,mining_3,mining_4,mining_5,mining_6,mining_7,mining_8,mining_9,thermoelectric_1,thermoelectric_2,thermoelectric_3,thermoelectric_4,thermoelectric_5,thermoelectric_6,thermoelectric_7,thermoelectric_8,thermoelectric_9,thermoelectric_10,thermoelectric_11,thermoelectric_12,thermoelectric_13,thermoelectric_14,thermoelectric_15,thermoelectric_16,thermoelectric_17,thermoelectric_18,thermoelectric_19,thermoelectric_20,thermoelectric_21,thermoelectric_22,thermoelectric_23,thermoelectric_24,thermoelectric_25,thermoelectric_26,thermoelectric_27,thermoelectric_28,thermoelectric_29,thermoelectric_30,gro_wat_1,gro_wat_2,gro_wat_3,surf_wat_1,surf_wat_2,surf_wat_3,total_withdrawal_1,total_withdrawal_2,total_withdrawal_3
NC,Cherokee County,37039,2010,27444.00000000001,2006.0,7635.0,9641.0,1.04,0.0,1.04,1.44,0.0,1.44,2.48,0.0,2.48,17803.0,1.25,0.0,1.25,70.0,0.67,69.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.35,0.24,0.0,0.0,0.24,0.05,0.18,0.23,0.16,0.0,0.0,0.16,0.0,0.12,0.12,0.08,0.0,0.0,0.08,0.03,0.14,0.17,0.0,,0.0,17.46,,17.46,17.46,0.0,17.46,0.07,0.0,0.07,0.01,0.0,0.01,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,2.44,19.35,0.0,19.35,21.79,0.0,21.79
NC,Chowan County,37041,2010,14793.0,10355.0,0.0,10355.0,1.4,0.0,1.4,0.0,0.0,0.0,1.4,0.0,1.4,4438.0,0.31,0.0,0.31,70.0,0.72,70.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,5.25,6.18,0.12,0.0,6.3,0.0,5.09,5.09,6.1,0.12,0.0,6.22,0.0,0.16,0.16,0.08,0.0,0.0,0.08,0.06,0.01,0.07,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,1.77,5.26,0.0,5.26,7.03,0.0,7.03
NC,Clay County,37043,2010,10587.0,1848.0,112.0,1960.0,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.17,8627.0,0.6,0.0,0.6,70.0,0.14,71.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.44,0.28,0.0,0.0,0.28,0.2,0.0,0.2,0.13,0.0,0.0,0.13,0.0,0.24,0.24,0.15,0.0,0.0,0.15,0.0,0.03,0.03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.27,0.0,0.27,1.26,0.0,1.26
NC,Cleveland County,37045,2010,98078.0,879.0,67776.00000000001,68655.0,0.1,0.0,0.1,10.52,0.0,10.52,10.62,0.0,10.62,29423.0,2.06,0.0,2.06,70.0,4.81,70.0,6.87,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.16,0.19,1.69,1.88,1.04,0.0,0.0,1.04,0.09,0.75,0.84,0.59,0.0,0.0,0.59,0.1,0.94,1.04,0.45,0.0,0.0,0.45,0.17,0.25,0.42,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.02,0.0,0.02,0.24,0.0,0.24,0.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,28.0,0.0,28.0,2562.0,2.74,0.0,2.74,40.64,0.0,40.64,43.38,0.0,43.38
NC,Columbus County,37047,2010,58098.0,23549.0,3469.0,27018.0,2.59,0.0,2.59,0.0,0.0,0.0,2.59,0.0,2.59,31080.0,2.18,0.0,2.18,70.0,1.89,70.0,4.07,0.0,0.0,0.0,34.7,0.0,34.7,34.7,0.0,34.7,0.72,1.64,2.36,2.38,0.02,0.0,2.4,0.62,1.42,2.04,2.23,0.02,0.0,2.25,0.1,0.22,0.32,0.15,0.0,0.0,0.15,1.16,0.07,1.23,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,6.65,36.41,0.0,36.41,43.06,0.0,43.06
NC,Craven County,37049,2010,103505.0,72454.0,0.0,72454.0,14.15,0.0,14.15,0.0,0.0,0.0,14.15,0.0,14.15,31051.0,2.17,0.0,2.17,70.0,5.07,70.0,7.24,0.85,0.0,0.85,14.47,0.0,14.47,15.32,0.0,15.32,3.39,0.83,4.22,2.33,0.0,0.0,2.33,2.25,0.55,2.8,1.65,0.0,0.0,1.65,1.14,0.28,1.42,0.68,0.0,0.0,0.68,0.32,0.04,0.36,0.66,,0.66,0.25,,0.25,0.91,0.0,0.91,0.2,0.0,0.2,0.01,0.0,0.01,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,21.74,15.6,0.0,15.6,37.34,0.0,37.34
NC,Cumberland County,37051,2010,319431.0,25143.0,198459.0,223602.0,2.99,0.0,2.99,28.21,0.0,28.21,31.2,0.0,31.2,95829.0,6.71,0.0,6.71,70.0,15.65,70.0,22.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,5.41,6.76,4.36,0.03,0.0,4.39,1.07,4.27,5.34,3.68,0.03,0.0,3.71,0.28,1.14,1.42,0.68,0.0,0.0,0.68,0.63,0.07,0.7,0.01,,0.01,0.01,,0.01,0.02,0.0,0.02,0.26,0.0,0.26,0.03,0.0,0.03,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,11.95,33.73,0.0,33.73,45.68,0.0,45.68
NC,Currituck County,37053,2010,23547.0,16483.0,0.0,16483.0,2.73,0.0,2.73,0.0,0.0,0.0,2.73,0.0,2.73,7064.0,0.5,0.0,0.5,71.0,1.15,70.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.98,1.99,1.07,0.01,0.0,1.08,0.53,0.51,1.04,0.62,0.01,0.0,0.63,0.48,0.47,0.95,0.45,0.0,0.0,0.45,0.01,0.0,0.01,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.03,0.0,0.03,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,4.63,1.01,0.0,1.01,5.64,0.0,5.64
NC,Dare County,37055,2010,33920.0,23744.0,0.0,23744.0,7.51,0.0,7.51,0.0,0.0,0.0,7.51,0.0,7.51,10176.0,0.71,0.0,0.71,70.0,1.66,70.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.1,0.51,0.24,0.0,0.0,0.24,0.03,0.01,0.04,0.01,0.0,0.0,0.01,0.38,0.09,0.47,0.23,0.0,0.0,0.23,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,0.0,8.63,0.1,0.0,0.1,8.73,0.0,8.73
NC,Davidson County,37057,2010,162878.0,0.0,114015.0,114015.0,0.0,0.0,0.0,18.37,0.0,18.37,18.37,0.0,18.37,48863.0,3.42,0.0,3.42,70.0,7.98,70.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,4.51,5.02,2.48,0.02,0.0,2.5,0.42,3.73,4.15,2.1,0.02,0.0,2.12,0.09,0.78,0.87,0.38,0.0,0.0,0.38,0.18,0.12,0.3,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,4.11,23.13,0.0,23.13,27.24,0.0,27.24
NC,Davie County,37059,2010,41240.0,69.0,28799.0,28868.0,0.0,0.0,0.0,3.4,0.0,3.4,3.4,0.0,3.4,12372.0,0.87,0.0,0.87,70.0,2.02,70.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.23,1.77,0.99,0.02,0.0,1.01,0.22,0.5,0.72,0.54,0.02,0.0,0.56,0.32,0.73,1.05,0.45,0.0,0.0,0.45,0.17,0.09,0.26,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,1.68,4.72,0.0,4.72,6.4,0.0,6.4
NC,Duplin County,37061,2010,58505.0,36601.0,0.0,36601.0,5.28,0.0,5.28,0.0,0.0,0.0,5.28,0.0,5.28,21904.0,1.53,0.0,1.53,70.0,2.56,70.0,4.09,3.29,0.0,3.29,0.0,0.0,0.0,3.29,0.0,3.29,5.18,12.09,17.27,21.09,0.43,0.0,21.52,4.99,11.65,16.64,20.79,0.43,0.0,21.22,0.19,0.44,0.63,0.3,0.0,0.0,0.3,10.52,0.55,11.07,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.01,0.0,0.01,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,0.0,25.84,12.65,0.0,12.65,38.49,0.0,38.49
NC,Durham County,37063,2010,267587.0,2929.0,184382.0,187311.0,0.29,0.0,0.29,25.27,0.0,25.27,25.56,0.0,25.56,80276.00000000003,5.62,0.0,5.62,70.0,13.11,70.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.09,2.43,1.35,0.0,0.0,1.35,0.08,0.6,0.68,0.6,0.0,0.0,0.6,0.26,1.49,1.75,0.75,0.0,0.0,0.75,0.04,0.01,0.05,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.01,0.0,0.01,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,6.39,27.38,0.0,27.38,33.77,0.0,33.77
NC,Edgecombe County,37065,2010,56552.0,3400.0,36186.0,39586.0,2.71,0.0,2.71,2.72,0.0,2.72,5.43,0.0,5.43,16965.999999999996,1.19,0.0,1.19,70.0,2.77,70.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,5.08,5.97,6.7,0.0,0.0,6.7,0.83,4.75,5.58,6.51,0.0,0.0,6.51,0.06,0.33,0.39,0.19,0.0,0.0,0.19,0.74,0.08,0.82,1.44,,1.44,0.0,,0.0,1.44,0.0,1.44,0.42,0.0,0.42,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,7.39,7.88,0.0,7.88,15.27,0.0,15.27
NC,Forsyth County,37067,2010,350670.0,2962.0,242507.0,245469.0,0.3,0.0,0.3,37.95,0.0,37.95,38.25,0.0,38.25,105201.0,7.36,0.0,7.36,70.0,17.18,70.0,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,3.32,3.5,1.56,0.0,0.0,1.56,0.06,1.09,1.15,0.55,0.0,0.0,0.55,0.12,2.23,2.35,1.01,0.0,0.0,1.01,0.03,0.05,0.08,0.0,,0.0,0.04,,0.04,0.04,0.0,0.04,0.26,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13,0.0,8.13,41.36,0.0,41.36,49.49,0.0,49.49
NC,Franklin County,37069,2010,60619.0,1541.0,18565.0,20106.0,0.11,0.0,0.11,1.25,0.0,1.25,1.36,0.0,1.36,40513.000000000015,2.84,0.0,2.84,70.0,1.41,70.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,4.71,4.84,4.45,0.04,0.0,4.49,0.11,4.12,4.23,4.19,0.04,0.0,4.23,0.02,0.59,0.61,0.26,0.0,0.0,0.26,0.08,0.24,0.32,0.01,,0.01,0.01,,0.01,0.02,0.0,0.02,0.07,0.0,0.07,0.01,0.0,0.01,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,3.24,6.22,0.0,6.22,9.46,0.0,9.46
NC,Gaston County,37071,2010,206086.0,18820.0,125440.0,144260.0,1.84,0.0,1.84,23.69,0.0,23.69,25.53,0.0,25.53,61826.0,4.33,0.0,4.33,70.0,10.1,70.0,14.43,0.01,0.0,0.01,0.84,0.0,0.84,0.85,0.0,0.85,0.27,1.47,1.74,0.79,0.0,0.0,0.79,0.03,0.13,0.16,0.11,0.0,0.0,0.11,0.24,1.34,1.58,0.68,0.0,0.0,0.68,0.13,0.04,0.17,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.02,0.0,0.02,0.07,0.0,0.07,0.0,0.0,0.0,819.0,0.0,819.0,819.0,0.0,819.0,6754.0,0.0,0.0,0.0,819.0,0.0,819.0,819.0,0.0,819.0,6754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0,6.63,845.06,0.0,845.06,851.69,0.0,851.69
NC,Gates County,37073,2010,12197.0,8538.0,0.0,8538.0,0.95,0.0,0.95,0.0,0.0,0.0,0.95,0.0,0.95,3659.0,0.26,0.0,0.26,71.0,0.6,70.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.71,1.44,1.82,0.05,0.0,1.87,0.73,0.71,1.44,1.82,0.05,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.14,0.71,0.0,0.71,2.85,0.0,2.85
NC,Graham County,37075,2010,8861.0,382.0,4050.0,4432.0,0.04,0.0,0.04,0.66,0.0,0.66,0.7,0.0,0.7,4428.999999999998,0.31,0.0,0.31,70.0,0.31,70.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.05,0.0,0.0,0.05,0.0,0.11,0.11,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,,0.0,37.92,,37.92,37.92,0.0,37.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,38.7,0.0,38.7,39.06,0.0,39.06
NC,Granville County,37077,2010,59916.0,600.0,29030.0,29630.0,0.04,0.0,0.04,3.5,0.0,3.5,3.54,0.0,3.54,30286.0,2.12,0.0,2.12,70.0,2.07,70.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.11,2.35,2.67,0.05,0.0,2.72,0.21,1.88,2.09,2.56,0.05,0.0,2.61,0.03,0.23,0.26,0.11,0.0,0.0,0.11,0.06,0.14,0.2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,2.46,5.75,0.0,5.75,8.21,0.0,8.21
NC,Greene County,37079,2010,21362.0,14708.0,246.0,14954.0,1.83,0.0,1.83,0.0,0.0,0.0,1.83,0.0,1.83,6408.0,0.45,0.0,0.45,70.0,1.05,70.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,2.13,3.54,4.17,0.0,0.0,4.17,1.35,2.03,3.38,4.09,0.0,0.0,4.09,0.06,0.1,0.16,0.08,0.0,0.0,0.08,1.61,0.18,1.79,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,5.31,2.31,0.0,2.31,7.62,0.0,7.62
NC,Guilford County,37081,2010,488406.0,10715.0,331169.0000000001,341884.0,0.97,0.0,0.97,45.48,0.0,45.48,46.45,0.0,46.45,146522.00000000006,10.26,0.0,10.26,70.0,23.93,70.0,34.19,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.83,7.63,8.46,4.12,0.15,0.0,4.27,0.4,3.74,4.14,2.27,0.15,0.0,2.42,0.43,3.89,4.32,1.85,0.0,0.0,1.85,0.05,0.26,0.31,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.34,0.0,0.34,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,0.0,12.31,53.71,0.0,53.71,66.02,0.0,66.02
NC,Halifax County,37083,2010,54691.0,413.0,37871.0,38284.0,0.06,0.0,0.06,9.93,0.0,9.93,9.99,0.0,9.99,16407.0,1.15,0.0,1.15,70.0,2.68,70.0,3.83,0.0,0.0,0.0,17.54,0.0,17.54,17.54,0.0,17.54,0.25,2.28,2.53,2.16,0.04,0.0,2.2,0.2,1.81,2.01,1.93,0.04,0.0,1.97,0.05,0.47,0.52,0.23,0.0,0.0,0.23,0.33,0.08,0.41,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.01,0.0,0.01,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,1.86,29.84,0.0,29.84,31.7,0.0,31.7
NC,Harnett County,37085,2010,114678.0,339.0,79935.0,80274.0,0.03,0.0,0.03,19.08,0.0,19.08,19.11,0.0,19.11,34404.0,2.41,0.0,2.41,70.0,5.62,70.0,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.41,4.25,3.2,0.05,0.0,3.25,0.63,2.59,3.22,2.71,0.05,0.0,2.76,0.21,0.82,1.03,0.49,0.0,0.0,0.49,0.9,0.1,1.0,0.02,,0.02,0.0,,0.0,0.02,0.0,0.02,0.82,0.0,0.82,0.07,0.0,0.07,0.89,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,5.02,22.66,0.0,22.66,27.68,0.0,27.68
NC,Haywood County,37087,2010,59036.0,822.0000000000001,40416.0,41238.0,0.06,0.0,0.06,5.54,0.0,5.54,5.6,0.0,5.6,17798.0,1.25,0.0,1.25,70.0,2.89,70.0,4.14,0.0,0.0,0.0,30.25,0.0,30.25,30.25,0.0,30.25,0.1,1.4,1.5,0.87,0.19,0.0,1.06,0.1,0.62,0.72,0.38,0.19,0.0,0.57,0.0,0.78,0.78,0.49,0.0,0.0,0.49,0.1,0.14,0.24,0.0,,0.0,62.27,,62.27,62.27,0.0,62.27,0.07,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,1.58,99.6,0.0,99.6,101.18,0.0,101.18
NC,Henderson County,37089,2010,106740.0,3761.0,64132.00000000001,67893.0,0.29,0.0,0.29,11.73,0.0,11.73,12.02,0.0,12.02,38847.0,2.72,0.0,2.72,70.0,4.75,70.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,4.25,4.41,2.36,0.19,0.0,2.55,0.16,3.05,3.21,1.61,0.19,0.0,1.8,0.0,1.2,1.2,0.75,0.0,0.0,0.75,0.05,0.08,0.13,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.01,0.0,0.01,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,3.37,16.07,0.0,16.07,19.44,0.0,19.44
NC,Hertford County,37091,2010,24669.0,17268.0,0.0,17268.0,2.26,0.0,2.26,0.0,0.0,0.0,2.26,0.0,2.26,7401.0,0.52,0.0,0.52,70.0,1.21,70.0,1.73,2.5,0.0,2.5,0.0,0.0,0.0,2.5,0.0,2.5,2.44,2.43,4.87,5.44,0.11,0.0,5.55,2.28,2.27,4.55,5.29,0.11,0.0,5.4,0.16,0.16,0.32,0.15,0.0,0.0,0.15,0.38,0.02,0.4,0.0,,0.0,0.05,,0.05,0.05,0.0,0.05,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,8.16,2.5,0.0,2.5,10.66,0.0,10.66
NC,Hoke County,37093,2010,46952.0,32866.0,0.0,32866.0,3.49,0.0,3.49,0.0,0.0,0.0,3.49,0.0,3.49,14086.0,0.99,0.0,0.99,70.0,2.3,70.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.83,1.2,0.73,0.0,0.0,0.73,0.25,0.56,0.81,0.54,0.0,0.0,0.54,0.12,0.27,0.39,0.19,0.0,0.0,0.19,0.39,0.09,0.48,0.0,,0.0,20.04,,20.04,20.04,0.0,20.04,0.02,0.0,0.02,0.01,0.0,0.01,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,20.97,0.0,20.97,26.23,0.0,26.23
